iter,cost
466,7.453687622544685
467,7.45300014792198
468,7.452317067591014
469,7.451638352806156
470,7.4509639750101035
471,7.45029390583264
472,7.449628117089424
473,7.44896658078074
474,7.448309269090307
475,7.447656154384085
476,7.447007209209054
477,7.4463624062920415
478,7.445721718538545
479,7.445085119031542
480,7.444452581030354
481,7.443824077969472
482,7.443199583457405
483,7.442579071275552
484,7.441962515377049
485,7.441349889885659
486,7.440741169094666
487,7.4401363274657175
488,7.4395353396277635
489,7.438938180375939
490,7.438344824670493
491,7.437755247635675
492,7.437169424558687
493,7.436587330888612
494,7.436008942235325
495,7.435434234368485
496,7.434863183216446
497,7.4342957648652375
498,7.433731955557535
499,7.4331717316916075
500,7.432615069820327
501,7.432061946650141
502,7.4315123390400695
503,7.430966224000692
504,7.430423578693182
505,7.429884380428279
506,7.429348606665357
507,7.428816235011412
508,7.428287243220108
509,7.4277616091908225
510,7.427239310967673
511,7.42672032673858
512,7.426204634834347
513,7.425692213727668
514,7.425183042032257
515,7.424677098501882
516,7.42417436202947
517,7.423674811646189
518,7.423178426520531
519,7.422685185957436
520,7.422195069397373
521,7.4217080564154605
522,7.421224126720604
523,7.420743260154585
524,7.420265436691212
525,7.419790636435446
526,7.419318839622552
527,7.4188500266172355
528,7.4183841779127935
529,7.417921274130287
530,7.417461296017681
531,7.417004224449026
532,7.416550040423637
533,7.41609872506526
534,7.415650259621267
535,7.415204625461831
536,7.414761804079152
537,7.414321777086618
538,7.4138845262180375
539,7.41345003332686
540,7.413018280385347
541,7.412589249483834
542,7.412162922829959
543,7.411739282747857
544,7.411318311677437
545,7.410899992173602
546,7.410484306905493
547,7.4100712386557595
548,7.409660770319795
549,7.409252884905012
550,7.408847565530102
551,7.408444795424299
552,7.408044557926681
553,7.407646836485425
554,7.407251614657098
555,7.406858876105951
556,7.40646860460322
557,7.406080784026407
558,7.405695398358594
559,7.405312431687763
560,7.404931868206092
561,7.4045536922092685
562,7.404177888095833
563,7.403804440366483
564,7.403433333623428
565,7.403064552569694
566,7.402698082008487
567,7.40233390684253
568,7.401972012073402
569,7.401612382800908
570,7.401255004222422
571,7.400899861632255
572,7.400546940421009
573,7.400196226074959
574,7.399847704175424
575,7.399501360398142
576,7.3991571805126375
577,7.398815150381639
578,7.398475255960439
579,7.3981374832963045
580,7.3978018185278644
581,7.397468247884522
582,7.397136757685842
583,7.396807334340985
584,7.396479964348102
585,7.396154634293748
586,7.395831330852333
587,7.395510040785507
588,7.395190750941613
589,7.3948734482551135
590,7.3945581197460175
591,7.394244752519345
592,7.393933333764543
593,7.393623850754942
594,7.39331629084721
595,7.393010641480801
596,7.392706890177422
597,7.392405024540488
598,7.392105032254582
599,7.3918069010849266
600,7.391510618876866
601,7.3912161735553275
602,7.390923553124306
603,7.390632745666335
604,7.390343739342003
605,7.390056522389417
606,7.389771083123679
607,7.389487409936423
608,7.389205491295292
609,7.388925315743432
610,7.388646871899007
611,7.388370148454713
612,7.388095134177281
613,7.387821817906999
614,7.387550188557218
615,7.387280235113885
616,7.387011946635073
617,7.386745312250478
618,7.386480321160992
619,7.386216962638212
620,7.385955226023978
621,7.385695100729911
622,7.385436576236963
623,7.385179642094975
624,7.384924287922188
625,7.384670503404838
626,7.3844182782966765
627,7.384167602418561
628,7.383918465657972
629,7.383670857968628
630,7.383424769370007
631,7.383180189946939
632,7.38293710984918
633,7.382695519290974
634,7.382455408550636
635,7.382216767970132
636,7.381979587954673
637,7.38174385897228
638,7.381509571553386
639,7.381276716290422
640,7.381045283837422
641,7.380815264909601
642,7.38058665028298
643,7.380359430793946
644,7.380133597338908
645,7.379909140873864
646,7.37968605241403
647,7.379464323033446
648,7.379243943864594
649,7.379024906098014
650,7.378807200981914
651,7.378590819821812
652,7.378375753980149
653,7.378161994875905
654,7.377949533984252
655,7.377738362836178
656,7.37752847301811
657,7.377319856171556
658,7.377112503992753
659,7.376906408232305
660,7.37670156069482
661,7.376497953238561
662,7.376295577775096
663,7.37609442626895
664,7.375894490737247
665,7.3756957632493805
666,7.375498235926668
667,7.375301900941996
668,7.375106750519499
669,7.374912776934229
670,7.374719972511793
671,7.374528329628059
672,7.374337840708785
673,7.3741484982293475
674,7.3739602947143545
675,7.373773222737368
676,7.373587274920565
677,7.373402443934422
678,7.373218722497398
679,7.373036103375628
680,7.372854579382599
681,7.372674143378843
682,7.372494788271628
683,7.372316507014667
684,7.372139292607795
685,7.371963138096663
686,7.371788036572465
687,7.3716139811716115
688,7.371440965075454
689,7.37126898150997
690,7.371098023745495
691,7.370928085096408
692,7.370759158920864
693,7.370591238620488
694,7.3704243176401025
695,7.370258389467449
696,7.370093447632892
697,7.369929485709155
698,7.369766497311022
699,7.369604476095086
700,7.369443415759471
701,7.3692833100435315
702,7.369124152727634
703,7.3689659376328365
704,7.3688086586206545
705,7.368652309592783
706,7.368496884490836
707,7.368342377296087
708,7.368188782029207
709,7.368036092750017
710,7.367884303557202
711,7.367733408588086
712,7.367583402018383
713,7.367434278061908
714,7.3672860309703685
715,7.3671386550330835
716,7.366992144576772
717,7.366846493965278
718,7.366701697599328
719,7.36655774991632
720,7.366414645390055
721,7.366272378530504
722,7.366130943883559
723,7.365990336030843
724,7.36585054958943
725,7.36571157921162
726,7.365573419584727
727,7.365436065430837
728,7.365299511506581
729,7.365163752602905
730,7.365028783544868
731,7.3648945991913735
732,7.364761194434996
733,7.364628564201736
734,7.364496703450797
735,7.364365607174389
736,7.364235270397485
737,7.364105688177627
738,7.363976855604705
739,7.3638487678007545
740,7.363721419919722
741,7.363594807147284
742,7.363468924700619
743,7.36334376782822
744,7.363219331809669
745,7.363095611955443
746,7.362972603606718
747,7.362850302135157
748,7.362728702942714
749,7.362607801461444
750,7.362487593153283
751,7.362368073509887
752,7.362249238052403
753,7.362131082331296
754,7.362013601926152
755,7.361896792445493
756,7.361780649526565
757,7.3616651688351915
758,7.361550346065528
759,7.361436176939941
760,7.361322657208779
761,7.361209782650199
762,7.361097549069992
763,7.360985952301402
764,7.360874988204924
765,7.360764652668173
766,7.360654941605644
767,7.360545850958598
768,7.360437376694832
769,7.360329514808546
770,7.360222261320155
771,7.360115612276107
772,7.3600095637487355
773,7.359904111836058
774,7.359799252661648
775,7.3596949823744335
776,7.359591297148547
777,7.359488193183157
778,7.359385666702304
779,7.35928371395474
780,7.35918233121376
781,7.359081514777047
782,7.358981260966524
783,7.358881566128156
784,7.358782426631841
785,7.358683838871222
786,7.358585799263538
787,7.358488304249484
788,7.3583913502930365
789,7.358294933881305
790,7.358199051524395
791,7.358103699755252
792,7.358008875129487
793,7.3579145742252665
794,7.357820793643145
795,7.35772753000592
796,7.357634779958476
797,7.357542540167669
798,7.357450807322149
799,7.357359578132241
800,7.357268849329792
801,7.357178617668027
802,7.357088879921429
803,7.3569996328855645
804,7.356910873376994
805,7.356822598233072
806,7.356734804311884
807,7.356647488492034
808,7.356560647672582
809,7.356474278772856
810,7.356388378732347
811,7.356302944510563
812,7.356217973086926
813,7.356133461460583
814,7.356049406650348
815,7.355965805694527
816,7.355882655650795
817,7.35579995359609
818,7.355717696626466
819,7.355635881856977
820,7.355554506421551
821,7.355473567472865
822,7.355393062182222
823,7.355312987739443
824,7.355233341352714
825,7.3551541202484945
826,7.355075321671397
827,7.354996942884047
828,7.354918981166977
829,7.354841433818517
830,7.354764298154675
831,7.354687571509
832,7.354611251232496
833,7.354535334693495
834,7.354459819277547
835,7.354384702387297
836,7.354309981442382
837,7.354235653879326
838,7.354161717151409
839,7.354088168728581
840,7.3540150060973355
841,7.353942226760614
842,7.353869828237683
843,7.353797808064042
844,7.353726163791301
845,7.353654892987108
846,7.353583993234996
847,7.353513462134318
848,7.353443297300123
849,7.353373496363061
850,7.353304056969281
851,7.353234976780333
852,7.353166253473052
853,7.353097884739465
854,7.353029868286712
855,7.352962201836913
856,7.352894883127093
857,7.352827909909077
858,7.3527612799494
859,7.352694991029193
860,7.352629040944103
861,7.3525634275041964
862,7.352498148533864
863,7.352433201871715
864,7.352368585370506
865,7.352304296897036
866,7.352240334332041
867,7.352176695570136
868,7.352113378519686
869,7.352050381102751
870,7.3519877012549655
871,7.351925336925475
872,7.351863286076836
873,7.351801546684919
874,7.351740116738844
875,7.351678994240876
876,7.351618177206331
877,7.351557663663528
878,7.351497451653662
879,7.351437539230736
880,7.351377924461493
881,7.351318605425298
882,7.351259580214088
883,7.351200846932273
884,7.351142403696656
885,7.3510842486363615
886,7.351026379892732
887,7.350968795619282
888,7.3509114939815845
889,7.350854473157215
890,7.350797731335654
891,7.3507412667182335
892,7.350685077518041
893,7.350629161959845
894,7.350573518280019
895,7.350518144726475
896,7.350463039558568
897,7.350408201047049
898,7.350353627473964
899,7.350299317132583
900,7.350245268327358
901,7.3501914793738035
902,7.350137948598458
903,7.350084674338797
904,7.350031654943162
905,7.3499788887707
906,7.349926374191276
907,7.349874109585418
908,7.349822093344232
909,7.349770323869359
910,7.349718799572865
911,7.349667518877221
912,7.349616480215188
913,7.349565682029781
914,7.349515122774202
915,7.349464800911746
916,7.34941471491577
917,7.349364863269587
918,7.349315244466457
919,7.34926585700946
920,7.34921669941147
921,7.349167770195084
922,7.3491190678925555
923,7.349070591045724
924,7.349022338205962
925,7.348974307934119
926,7.348926498800441
927,7.348878909384524
928,7.348831538275241
929,7.348784384070692
930,7.348737445378134
931,7.348690720813943
932,7.348644209003513
933,7.348597908581239
934,7.348551818190434
935,7.348505936483275
936,7.348460262120752
937,7.348414793772605
938,7.348369530117261
939,7.348324469841791
940,7.348279611641838
941,7.348234954221579
942,7.348190496293646
943,7.348146236579089
944,7.348102173807317
945,7.348058306716039
946,7.348014634051211
947,7.347971154566986
948,7.347927867025656
949,7.3478847701976
950,7.347841862861225
951,7.3477991438029315
952,7.34775661181704
953,7.347714265705752
954,7.347672104279097
955,7.347630126354869
956,7.347588330758596
957,7.347546716323476
958,7.347505281890329
959,7.347464026307548
960,7.3474229484310465
961,7.3473820471242215
962,7.347341321257878
963,7.347300769710216
964,7.347260391366752
965,7.347220185120292
966,7.347180149870856
967,7.347140284525671
968,7.347100587999092
969,7.347061059212565
970,7.347021697094584
971,7.346982500580634
972,7.3469434686131665
973,7.346904600141532
974,7.346865894121933
975,7.34682734951742
976,7.346788965297777
977,7.346750740439549
978,7.346712673925948
979,7.3466747647468305
980,7.346637011898648
981,7.346599414384413
982,7.34656197121364
983,7.346524681402324
984,7.3464875439728665
985,7.346450557954076
986,7.3464137223810795
987,7.346377036295322
988,7.3463404987445085
989,7.346304108782542
990,7.346267865469528
991,7.346231767871696
992,7.346195815061375
993,7.346160006116957
994,7.346124340122832
995,7.34608881616939
996,7.346053433352951
997,7.346018190775737
998,7.345983087545829
999,7.345948122777131
1000,7.3459132955893285
1001,7.345878605107862
1002,7.345844050463885
1003,7.345809630794207
1004,7.345775345241285
1005,7.345741192953164
1006,7.345707173083463
1007,7.3456732847913155
1008,7.34563952724135
1009,7.345605899603648
1010,7.345572401053706
1011,7.34553903077239
1012,7.345505787945937
1013,7.34547267176588
1014,7.3454396814290295
1015,7.345406816137443
1016,7.34537407509838
1017,7.345341457524277
1018,7.345308962632713
1019,7.345276589646365
1020,7.345244337792989
1021,7.345212206305384
1022,7.345180194421348
1023,7.345148301383656
1024,7.345116526440027
1025,7.345084868843076
1026,7.3450533278503185
1027,7.345021902724093
1028,7.344990592731562
1029,7.344959397144663
1030,7.344928315240092
1031,7.344897346299259
1032,7.344866489608262
1033,7.344835744457859
1034,7.3448051101434295
1035,7.344774585964961
1036,7.344744171226995
1037,7.344713865238621
1038,7.344683667313435
1039,7.344653576769487
1040,7.344623592929315
1041,7.344593715119852
1042,7.344563942672414
1043,7.344534274922697
1044,7.344504711210724
1045,7.344475250880821
1046,7.344445893281587
1047,7.344416637765877
1048,7.344387483690762
1049,7.344358430417512
1050,7.344329477311547
1051,7.344300623742443
1052,7.344271869083877
1053,7.344243212713613
1054,7.344214654013479
1055,7.344186192369321
1056,7.3441578271710055
1057,7.344129557812356
1058,7.344101383691174
1059,7.344073304209169
1060,7.344045318771954
1061,7.344017426789027
1062,7.3439896276737215
1063,7.343961920843206
1064,7.343934305718455
1065,7.343906781724197
1066,7.3438793482889215
1067,7.343852004844854
1068,7.343824750827909
1069,7.343797585677676
1070,7.343770508837406
1071,7.343743519753977
1072,7.343716617877866
1073,7.343689802663135
1074,7.34366307356741
1075,7.343636430051847
1076,7.343609871581112
1077,7.343583397623361
1078,7.3435570076502135
1079,7.343530701136741
1080,7.343504477561429
1081,7.34347833640616
1082,7.343452277156195
1083,7.343426299300151
1084,7.3434004023299755
1085,7.343374585740923
1086,7.343348849031539
1087,7.343323191703638
1088,7.343297613262279
1089,7.343272113215749
1090,7.343246691075525
1091,7.34322134635628
1092,7.343196078575847
1093,7.343170887255194
1094,7.343145771918416
1095,7.3431207320926974
1096,7.3430957673083155
1097,7.343070877098591
1098,7.34304606099991
1099,7.343021318551649
1100,7.342996649296193
1101,7.342972052778925
1102,7.342947528548166
1103,7.342923076155192
1104,7.342898695154186
1105,7.342874385102254
1106,7.342850145559368
1107,7.342825976088382
1108,7.342801876254974
1109,7.342777845627676
1110,7.342753883777803
1111,7.342729990279486
1112,7.3427061647096075
1113,7.342682406647812
1114,7.342658715676485
1115,7.34263509138072
1116,7.342611533348331
1117,7.342588041169788
1118,7.342564614438245
1119,7.3425412527494975
1120,7.342517955701973
1121,7.342494722896719
1122,7.3424715539373615
1123,7.3424484484301225
1124,7.342425405983788
1125,7.342402426209665
1126,7.342379508721621
1127,7.34235665313602
1128,7.342333859071716
1129,7.342311126150064
1130,7.342288453994861
1131,7.342265842232358
1132,7.342243290491246
1133,7.3422207984026135
1134,7.342198365599971
1135,7.342175991719194
1136,7.342153676398539
1137,7.342131419278603
1138,7.342109220002334
1139,7.342087078214991
1140,7.342064993564146
1141,7.342042965699662
1142,7.34202099427368
1143,7.341999078940602
1144,7.3419772193570685
1145,7.341955415181966
1146,7.341933666076393
1147,7.341911971703652
1148,7.3418903317292346
1149,7.341868745820801
1150,7.341847213648181
1151,7.341825734883347
1152,7.341804309200405
1153,7.341782936275568
1154,7.3417616157871795
1155,7.341740347415645
1156,7.341719130843461
1157,7.341697965755188
1158,7.341676851837427
1159,7.3416557887788265
1160,7.341634776270061
1161,7.341613814003798
1162,7.341592901674716
1163,7.34157203897947
1164,7.341551225616694
1165,7.341530461286966
1166,7.341509745692822
1167,7.341489078538728
1168,7.341468459531056
1169,7.341447888378108
1170,7.341427364790062
1171,7.341406888478993
1172,7.341386459158831
1173,7.341366076545367
1174,7.341345740356249
1175,7.3413254503109515
1176,7.34130520613076
1177,7.341285007538786
1178,7.341264854259931
1179,7.341244746020886
1180,7.341224682550105
1181,7.341204663577818
1182,7.341184688836003
1183,7.341164758058376
1184,7.341144870980372
1185,7.341125027339163
1186,7.3411052268736166
1187,7.341085469324285
1188,7.341065754433417
1189,7.341046081944936
1190,7.341026451604411
1191,7.341006863159079
1192,7.340987316357808
1193,7.340967810951095
1194,7.34094834669106
1195,7.340928923331422
1196,7.340909540627517
1197,7.340890198336243
1198,7.340870896216088
1199,7.340851634027108
1200,7.340832411530909
1201,7.3408132284906475
1202,7.340794084671011
1203,7.340774979838216
1204,7.34075591376
1205,7.340736886205587
1206,7.340717896945725
1207,7.340698945752624
1208,7.340680032399987
1209,7.3406611566629705
1210,7.3406423183181975
1211,7.34062351714374
1212,7.340604752919095
1213,7.340586025425205
1214,7.340567334444416
1215,7.340548679760501
1216,7.340530061158626
1217,7.340511478425334
1218,7.340492931348583
1219,7.3404744197176806
1220,7.340455943323299
1221,7.340437501957479
1222,7.340419095413599
1223,7.340400723486379
1224,7.340382385971863
1225,7.340364082667426
1226,7.340345813371747
1227,7.340327577884809
1228,7.340309376007893
1229,7.340291207543565
1230,7.340273072295667
1231,7.340254970069316
1232,7.340236900670885
1233,7.340218863908002
1234,7.340200859589537
1235,7.3401828875256
1236,7.340164947527542
1237,7.340147039407907
1238,7.340129162980473
1239,7.3401113180602096
1240,7.3400935044633
1241,7.340075722007105
1242,7.340057970510162
1243,7.340040249792197
1244,7.3400225596740905
1245,7.3400048999778775
1246,7.339987270526761
1247,7.339969671145067
1248,7.339952101658275
1249,7.339934561892978
1250,7.339917051676899
1251,7.339899570838876
1252,7.3398821192088395
1253,7.3398646966178385
1254,7.339847302897998
1255,7.339829937882539
1256,7.339812601405747
1257,7.339795293302992
1258,7.339778013410709
1259,7.33976076156637
1260,7.339743537608518
1261,7.339726341376724
1262,7.339709172711606
1263,7.339692031454803
1264,7.33967491744898
1265,7.339657830537826
1266,7.339640770566024
1267,7.339623737379266
1268,7.339606730824246
1269,7.3395897507486385
1270,7.339572797001106
1271,7.339555869431293
1272,7.339538967889795
1273,7.339522092228202
1274,7.339505242299032
1275,7.339488417955775
1276,7.339471619052848
1277,7.339454845445633
1278,7.339438096990414
1279,7.33942137354442
1280,7.339404674965803
1281,7.339388001113624
1282,7.339371351847849
1283,7.339354727029357
1284,7.339338126519906
1285,7.339321550182167
1286,7.339304997879688
1287,7.339288469476888
1288,7.339271964839065
1289,7.339255483832397
1290,7.339239026323904
1291,7.339222592181474
1292,7.3392061812738465
1293,7.339189793470604
1294,7.339173428642166
1295,7.339157086659794
1296,7.339140767395573
1297,7.339124470722417
1298,7.339108196514043
1299,7.339091944645003
1300,7.3390757149906465
1301,7.33905950742712
1302,7.33904332183137
1303,7.339027158081141
1304,7.339011016054961
1305,7.338994895632138
1306,7.338978796692747
1307,7.338962719117659
1308,7.338946662788491
1309,7.338930627587624
1310,7.338914613398203
1311,7.33889862010412
1312,7.33888264759001
1313,7.338866695741252
1314,7.338850764443968
1315,7.338834853585004
1316,7.338818963051937
1317,7.338803092733069
1318,7.338787242517408
1319,7.338771412294688
1320,7.338755601955349
1321,7.338739811390531
1322,7.33872404049207
1323,7.338708289152513
1324,7.338692557265076
1325,7.338676844723669
1326,7.338661151422894
1327,7.338645477258007
1328,7.338629822124961
1329,7.3386141859203535
1330,7.3385985685414665
1331,7.338582969886225
1332,7.33856738985322
1333,7.338551828341688
1334,7.338536285251508
1335,7.338520760483212
1336,7.338505253937954
1337,7.3384897655175445
1338,7.338474295124399
1339,7.338458842661571
1340,7.338443408032733
1341,7.338427991142184
1342,7.33841259189482
1343,7.33839721019616
1344,7.338381845952316
1345,7.338366499070017
1346,7.33835116945657
1347,7.338335857019901
1348,7.3383205616685
1349,7.338305283311456
1350,7.338290021858438
