iter,cost
1870,25.827639
1871,25.827635
1872,25.827632
1873,25.827629
1874,25.827625
1875,25.827622
1876,25.827618
1877,25.827615
1878,25.827611
1879,25.827608
1880,25.827604
1881,25.827601
1882,25.827598
1883,25.827594
1884,25.827591
1885,25.827587
1886,25.827584
1887,25.827580
1888,25.827577
1889,25.827574
1890,25.827570
1891,25.827567
1892,25.827563
1893,25.827560
1894,25.827557
1895,25.827553
1896,25.827550
1897,25.827546
1898,25.827543
1899,25.827539
1900,25.827536
1901,25.827533
1902,25.827529
1903,25.827526
1904,25.827522
1905,25.827519
1906,25.827516
1907,25.827512
1908,25.827509
1909,25.827505
1910,25.827502
1911,25.827498
1912,25.827495
1913,25.827492
1914,25.827488
1915,25.827485
1916,25.827481
1917,25.827478
1918,25.827475
1919,25.827471
1920,25.827468
1921,25.827465
1922,25.827461
1923,25.827458
1924,25.827454
1925,25.827451
1926,25.827448
1927,25.827444
1928,25.827441
1929,25.827437
1930,25.827434
1931,25.827431
1932,25.827427
1933,25.827424
1934,25.827420
1935,25.827417
1936,25.827414
1937,25.827410
1938,25.827407
1939,25.827404
1940,25.827400
1941,25.827397
1942,25.827393
1943,25.827390
1944,25.827387
1945,25.827383
1946,25.827380
1947,25.827377
1948,25.827373
1949,25.827370
1950,25.827367
1951,25.827363
1952,25.827360
1953,25.827356
1954,25.827353
1955,25.827350
1956,25.827346
1957,25.827343
1958,25.827340
1959,25.827336
1960,25.827333
1961,25.827330
1962,25.827326
1963,25.827323
1964,25.827320
1965,25.827316
1966,25.827313
1967,25.827310
1968,25.827306
1969,25.827303
1970,25.827299
1971,25.827296
1972,25.827293
1973,25.827289
1974,25.827286
1975,25.827283
1976,25.827279
1977,25.827276
1978,25.827273
1979,25.827269
1980,25.827266
1981,25.827263
1982,25.827259
1983,25.827256
1984,25.827253
1985,25.827249
1986,25.827246
1987,25.827243
1988,25.827239
1989,25.827236
1990,25.827233
1991,25.827230
1992,25.827226
1993,25.827223
1994,25.827220
1995,25.827216
1996,25.827213
1997,25.827210
1998,25.827206
1999,25.827203
2000,25.827200
2001,25.827196
2002,25.827193
2003,25.827190
2004,25.827186
2005,25.827183
2006,25.827180
2007,25.827176
2008,25.827173
2009,25.827170
2010,25.827167
2011,25.827163
2012,25.827160
2013,25.827157
2014,25.827153
2015,25.827150
2016,25.827147
2017,25.827143
2018,25.827140
2019,25.827137
2020,25.827134
2021,25.827130
2022,25.827127
2023,25.827124
2024,25.827120
2025,25.827117
2026,25.827114
2027,25.827111
2028,25.827107
2029,25.827104
2030,25.827101
2031,25.827097
2032,25.827094
2033,25.827091
2034,25.827088
2035,25.827084
2036,25.827081
2037,25.827078
2038,25.827074
2039,25.827071
2040,25.827068
2041,25.827065
2042,25.827061
2043,25.827058
2044,25.827055
2045,25.827052
2046,25.827048
2047,25.827045
2048,25.827042
2049,25.827038
2050,25.827035
2051,25.827032
2052,25.827029
2053,25.827025
2054,25.827022
2055,25.827019
2056,25.827016
2057,25.827012
2058,25.827009
2059,25.827006
2060,25.827003
2061,25.826999
2062,25.826996
2063,25.826993
2064,25.826990
2065,25.826986
2066,25.826983
2067,25.826980
2068,25.826977
2069,25.826973
2070,25.826970
2071,25.826967
2072,25.826964
2073,25.826960
2074,25.826957
2075,25.826954
2076,25.826951
2077,25.826947
2078,25.826944
2079,25.826941
2080,25.826938
2081,25.826935
2082,25.826931
2083,25.826928
2084,25.826925
2085,25.826922
2086,25.826918
2087,25.826915
2088,25.826912
2089,25.826909
2090,25.826905
2091,25.826902
2092,25.826899
2093,25.826896
2094,25.826893
2095,25.826889
2096,25.826886
2097,25.826883
2098,25.826880
2099,25.826876
2100,25.826873
2101,25.826870
2102,25.826867
2103,25.826864
2104,25.826860
2105,25.826857
2106,25.826854
2107,25.826851
2108,25.826848
2109,25.826844
2110,25.826841
2111,25.826838
2112,25.826835
2113,25.826832
2114,25.826828
2115,25.826825
2116,25.826822
2117,25.826819
2118,25.826816
2119,25.826812
2120,25.826809
2121,25.826806
2122,25.826803
2123,25.826800
2124,25.826796
2125,25.826793
2126,25.826790
2127,25.826787
2128,25.826784
2129,25.826780
2130,25.826777
2131,25.826774
2132,25.826771
2133,25.826768
2134,25.826764
2135,25.826761
2136,25.826758
2137,25.826755
2138,25.826752
2139,25.826749
2140,25.826745
2141,25.826742
2142,25.826739
2143,25.826736
2144,25.826733
2145,25.826730
2146,25.826726
2147,25.826723
2148,25.826720
2149,25.826717
2150,25.826714
2151,25.826711
2152,25.826707
2153,25.826704
2154,25.826701
2155,25.826698
2156,25.826695
2157,25.826692
2158,25.826688
2159,25.826685
2160,25.826682
2161,25.826679
2162,25.826676
2163,25.826673
2164,25.826669
2165,25.826666
2166,25.826663
2167,25.826660
2168,25.826657
2169,25.826654
2170,25.826650
2171,25.826647
2172,25.826644
2173,25.826641
2174,25.826638
2175,25.826635
2176,25.826632
2177,25.826628
2178,25.826625
2179,25.826622
2180,25.826619
2181,25.826616
2182,25.826613
2183,25.826610
2184,25.826607
2185,25.826603
2186,25.826600
2187,25.826597
2188,25.826594
2189,25.826591
2190,25.826588
2191,25.826585
2192,25.826581
2193,25.826578
2194,25.826575
2195,25.826572
2196,25.826569
2197,25.826566
2198,25.826563
2199,25.826560
2200,25.826556
2201,25.826553
2202,25.826550
2203,25.826547
2204,25.826544
2205,25.826541
2206,25.826538
2207,25.826535
2208,25.826532
2209,25.826528
2210,25.826525
2211,25.826522
2212,25.826519
2213,25.826516
2214,25.826513
2215,25.826510
2216,25.826507
2217,25.826504
2218,25.826500
2219,25.826497
2220,25.826494
2221,25.826491
2222,25.826488
2223,25.826485
2224,25.826482
2225,25.826479
2226,25.826476
2227,25.826473
2228,25.826469
2229,25.826466
2230,25.826463
2231,25.826460
2232,25.826457
2233,25.826454
2234,25.826451
2235,25.826448
2236,25.826445
2237,25.826442
2238,25.826438
2239,25.826435
2240,25.826432
2241,25.826429
2242,25.826426
2243,25.826423
2244,25.826420
2245,25.826417
2246,25.826414
2247,25.826411
2248,25.826408
2249,25.826405
2250,25.826402
2251,25.826398
2252,25.826395
2253,25.826392
2254,25.826389
2255,25.826386
2256,25.826383
2257,25.826380
2258,25.826377
2259,25.826374
2260,25.826371
2261,25.826368
2262,25.826365
2263,25.826362
2264,25.826359
2265,25.826355
2266,25.826352
2267,25.826349
2268,25.826346
2269,25.826343
2270,25.826340
2271,25.826337
2272,25.826334
2273,25.826331
2274,25.826328
2275,25.826325
2276,25.826322
2277,25.826319
2278,25.826316
2279,25.826313
2280,25.826310
2281,25.826307
2282,25.826304
2283,25.826301
2284,25.826297
2285,25.826294
2286,25.826291
2287,25.826288
2288,25.826285
2289,25.826282
2290,25.826279
2291,25.826276
2292,25.826273
2293,25.826270
2294,25.826267
2295,25.826264
2296,25.826261
2297,25.826258
2298,25.826255
2299,25.826252
2300,25.826249
2301,25.826246
2302,25.826243
2303,25.826240
2304,25.826237
2305,25.826234
2306,25.826231
2307,25.826228
2308,25.826225
2309,25.826222
2310,25.826219
2311,25.826216
2312,25.826213
2313,25.826210
2314,25.826207
2315,25.826204
2316,25.826201
2317,25.826197
2318,25.826194
2319,25.826191
2320,25.826188
2321,25.826185
2322,25.826182
2323,25.826179
2324,25.826176
2325,25.826173
2326,25.826170
2327,25.826167
2328,25.826164
2329,25.826161
2330,25.826158
2331,25.826155
2332,25.826152
2333,25.826149
2334,25.826146
2335,25.826143
2336,25.826140
2337,25.826137
2338,25.826134
2339,25.826131
2340,25.826128
2341,25.826125
2342,25.826122
2343,25.826119
2344,25.826116
2345,25.826113
2346,25.826110
2347,25.826107
2348,25.826104
2349,25.826101
2350,25.826098
2351,25.826095
2352,25.826092
2353,25.826090
2354,25.826087
2355,25.826084
2356,25.826081
2357,25.826078
2358,25.826075
2359,25.826072
2360,25.826069
2361,25.826066
2362,25.826063
2363,25.826060
2364,25.826057
2365,25.826054
2366,25.826051
2367,25.826048
2368,25.826045
2369,25.826042
2370,25.826039
2371,25.826036
2372,25.826033
2373,25.826030
2374,25.826027
2375,25.826024
2376,25.826021
2377,25.826018
2378,25.826015
2379,25.826012
2380,25.826009
2381,25.826006
2382,25.826003
2383,25.826000
2384,25.825997
2385,25.825994
2386,25.825992
2387,25.825989
2388,25.825986
2389,25.825983
2390,25.825980
2391,25.825977
2392,25.825974
2393,25.825971
2394,25.825968
2395,25.825965
2396,25.825962
2397,25.825959
2398,25.825956
2399,25.825953
2400,25.825950
2401,25.825947
2402,25.825944
2403,25.825941
2404,25.825938
2405,25.825936
2406,25.825933
2407,25.825930
2408,25.825927
2409,25.825924
2410,25.825921
2411,25.825918
2412,25.825915
2413,25.825912
2414,25.825909
2415,25.825906
2416,25.825903
2417,25.825900
2418,25.825897
2419,25.825894
2420,25.825892
2421,25.825889
2422,25.825886
2423,25.825883
2424,25.825880
2425,25.825877
2426,25.825874
2427,25.825871
2428,25.825868
2429,25.825865
2430,25.825862
2431,25.825859
2432,25.825857
2433,25.825854
2434,25.825851
2435,25.825848
2436,25.825845
2437,25.825842
2438,25.825839
2439,25.825836
2440,25.825833
2441,25.825830
2442,25.825827
2443,25.825825
2444,25.825822
2445,25.825819
2446,25.825816
2447,25.825813
2448,25.825810
2449,25.825807
2450,25.825804
2451,25.825801
2452,25.825798
2453,25.825795
2454,25.825793
2455,25.825790
2456,25.825787
2457,25.825784
2458,25.825781
2459,25.825778
2460,25.825775
2461,25.825772
2462,25.825769
2463,25.825767
2464,25.825764
2465,25.825761
2466,25.825758
2467,25.825755
2468,25.825752
2469,25.825749
2470,25.825746
2471,25.825743
2472,25.825741
2473,25.825738
2474,25.825735
2475,25.825732
2476,25.825729
2477,25.825726
2478,25.825723
2479,25.825720
2480,25.825718
2481,25.825715
2482,25.825712
2483,25.825709
2484,25.825706
2485,25.825703
2486,25.825700
2487,25.825697
2488,25.825695
2489,25.825692
2490,25.825689
2491,25.825686
2492,25.825683
2493,25.825680
2494,25.825677
2495,25.825675
2496,25.825672
2497,25.825669
2498,25.825666
2499,25.825663
2500,25.825660
2501,25.825657
2502,25.825655
2503,25.825652
2504,25.825649
2505,25.825646
2506,25.825643
2507,25.825640
2508,25.825637
2509,25.825635
2510,25.825632
2511,25.825629
2512,25.825626
2513,25.825623
2514,25.825620
2515,25.825617
2516,25.825615
2517,25.825612
2518,25.825609
2519,25.825606
2520,25.825603
2521,25.825600
2522,25.825598
2523,25.825595
2524,25.825592
2525,25.825589
2526,25.825586
2527,25.825583
2528,25.825581
2529,25.825578
2530,25.825575
2531,25.825572
2532,25.825569
2533,25.825566
2534,25.825564
2535,25.825561
2536,25.825558
2537,25.825555
2538,25.825552
2539,25.825549
2540,25.825547
2541,25.825544
2542,25.825541
2543,25.825538
2544,25.825535
2545,25.825532
2546,25.825530
2547,25.825527
2548,25.825524
2549,25.825521
2550,25.825518
2551,25.825516
2552,25.825513
2553,25.825510
2554,25.825507
2555,25.825504
2556,25.825502
2557,25.825499
2558,25.825496
2559,25.825493
2560,25.825490
2561,25.825487
2562,25.825485
2563,25.825482
2564,25.825479
2565,25.825476
2566,25.825473
2567,25.825471
2568,25.825468
2569,25.825465
2570,25.825462
2571,25.825459
2572,25.825457
2573,25.825454
2574,25.825451
2575,25.825448
2576,25.825445
2577,25.825443
2578,25.825440
2579,25.825437
2580,25.825434
2581,25.825431
2582,25.825429
2583,25.825426
2584,25.825423
2585,25.825420
2586,25.825418
2587,25.825415
2588,25.825412
2589,25.825409
2590,25.825406
2591,25.825404
2592,25.825401
2593,25.825398
2594,25.825395
2595,25.825392
2596,25.825390
2597,25.825387
2598,25.825384
2599,25.825381
2600,25.825379
2601,25.825376
2602,25.825373
2603,25.825370
2604,25.825368
2605,25.825365
2606,25.825362
2607,25.825359
2608,25.825356
2609,25.825354
2610,25.825351
2611,25.825348
2612,25.825345
2613,25.825343
2614,25.825340
2615,25.825337
2616,25.825334
2617,25.825332
2618,25.825329
2619,25.825326
2620,25.825323
2621,25.825320
2622,25.825318
2623,25.825315
2624,25.825312
2625,25.825309
2626,25.825307
2627,25.825304
2628,25.825301
2629,25.825298
2630,25.825296
2631,25.825293
2632,25.825290
2633,25.825287
2634,25.825285
2635,25.825282
2636,25.825279
2637,25.825276
2638,25.825274
2639,25.825271
2640,25.825268
2641,25.825265
2642,25.825263
2643,25.825260
2644,25.825257
2645,25.825255
2646,25.825252
2647,25.825249
2648,25.825246
2649,25.825244
2650,25.825241
2651,25.825238
2652,25.825235
2653,25.825233
2654,25.825230
2655,25.825227
2656,25.825224
2657,25.825222
2658,25.825219
2659,25.825216
2660,25.825214
2661,25.825211
2662,25.825208
2663,25.825205
2664,25.825203
2665,25.825200
2666,25.825197
2667,25.825194
2668,25.825192
2669,25.825189
2670,25.825186
2671,25.825184
2672,25.825181
2673,25.825178
2674,25.825175
2675,25.825173
2676,25.825170
2677,25.825167
2678,25.825165
2679,25.825162
2680,25.825159
2681,25.825156
2682,25.825154
2683,25.825151
2684,25.825148
2685,25.825146
2686,25.825143
2687,25.825140
2688,25.825137
2689,25.825135
2690,25.825132
2691,25.825129
2692,25.825127
2693,25.825124
2694,25.825121
2695,25.825119
2696,25.825116
2697,25.825113
2698,25.825110
2699,25.825108
2700,25.825105
2701,25.825102
2702,25.825100
2703,25.825097
2704,25.825094
2705,25.825092
2706,25.825089
2707,25.825086
2708,25.825084
2709,25.825081
2710,25.825078
2711,25.825075
2712,25.825073
2713,25.825070
2714,25.825067
2715,25.825065
2716,25.825062
2717,25.825059
2718,25.825057
2719,25.825054
2720,25.825051
2721,25.825049
2722,25.825046
2723,25.825043
2724,25.825041
2725,25.825038
2726,25.825035
2727,25.825033
2728,25.825030
2729,25.825027
2730,25.825025
2731,25.825022
2732,25.825019
2733,25.825016
2734,25.825014
2735,25.825011
2736,25.825008
2737,25.825006
2738,25.825003
2739,25.825000
2740,25.824998
2741,25.824995
2742,25.824992
2743,25.824990
2744,25.824987
2745,25.824985
2746,25.824982
2747,25.824979
2748,25.824977
2749,25.824974
2750,25.824971
2751,25.824969
2752,25.824966
2753,25.824963
2754,25.824961
2755,25.824958
2756,25.824955
2757,25.824953
2758,25.824950
2759,25.824947
2760,25.824945
2761,25.824942
2762,25.824939
2763,25.824937
2764,25.824934
2765,25.824931
2766,25.824929
2767,25.824926
2768,25.824924
2769,25.824921
2770,25.824918
2771,25.824916
2772,25.824913
2773,25.824910
2774,25.824908
2775,25.824905
2776,25.824902
2777,25.824900
2778,25.824897
2779,25.824894
2780,25.824892
2781,25.824889
2782,25.824887
2783,25.824884
2784,25.824881
2785,25.824879
2786,25.824876
2787,25.824873
2788,25.824871
2789,25.824868
2790,25.824866
2791,25.824863
2792,25.824860
2793,25.824858
2794,25.824855
2795,25.824852
2796,25.824850
2797,25.824847
2798,25.824845
2799,25.824842
2800,25.824839
2801,25.824837
2802,25.824834
2803,25.824831
2804,25.824829
2805,25.824826
2806,25.824824
2807,25.824821
2808,25.824818
2809,25.824816
2810,25.824813
2811,25.824811
2812,25.824808
2813,25.824805
2814,25.824803
2815,25.824800
2816,25.824797
2817,25.824795
2818,25.824792
2819,25.824790
2820,25.824787
2821,25.824784
2822,25.824782
2823,25.824779
2824,25.824777
2825,25.824774
2826,25.824771
2827,25.824769
2828,25.824766
2829,25.824764
2830,25.824761
2831,25.824758
2832,25.824756
2833,25.824753
2834,25.824751
2835,25.824748
2836,25.824745
2837,25.824743
2838,25.824740
2839,25.824738
2840,25.824735
2841,25.824733
2842,25.824730
2843,25.824727
2844,25.824725
2845,25.824722
2846,25.824720
2847,25.824717
2848,25.824714
2849,25.824712
2850,25.824709
2851,25.824707
2852,25.824704
2853,25.824702
2854,25.824699
2855,25.824696
2856,25.824694
2857,25.824691
2858,25.824689
2859,25.824686
2860,25.824683
2861,25.824681
2862,25.824678
2863,25.824676
2864,25.824673
2865,25.824671
2866,25.824668
2867,25.824665
2868,25.824663
2869,25.824660
2870,25.824658
2871,25.824655
2872,25.824653
2873,25.824650
2874,25.824648
2875,25.824645
2876,25.824642
2877,25.824640
2878,25.824637
2879,25.824635
2880,25.824632
2881,25.824630
2882,25.824627
2883,25.824624
2884,25.824622
2885,25.824619
2886,25.824617
2887,25.824614
2888,25.824612
2889,25.824609
2890,25.824607
2891,25.824604
2892,25.824601
2893,25.824599
2894,25.824596
2895,25.824594
2896,25.824591
2897,25.824589
2898,25.824586
2899,25.824584
2900,25.824581
2901,25.824579
2902,25.824576
2903,25.824573
2904,25.824571
2905,25.824568
2906,25.824566
2907,25.824563
2908,25.824561
2909,25.824558
2910,25.824556
2911,25.824553
2912,25.824551
2913,25.824548
2914,25.824546
2915,25.824543
2916,25.824540
2917,25.824538
2918,25.824535
2919,25.824533
2920,25.824530
2921,25.824528
2922,25.824525
2923,25.824523
2924,25.824520
2925,25.824518
2926,25.824515
2927,25.824513
2928,25.824510
2929,25.824508
2930,25.824505
2931,25.824503
2932,25.824500
2933,25.824498
2934,25.824495
2935,25.824492
2936,25.824490
2937,25.824487
2938,25.824485
2939,25.824482
2940,25.824480
2941,25.824477
2942,25.824475
2943,25.824472
2944,25.824470
2945,25.824467
2946,25.824465
2947,25.824462
2948,25.824460
2949,25.824457
2950,25.824455
2951,25.824452
2952,25.824450
2953,25.824447
2954,25.824445
2955,25.824442
2956,25.824440
2957,25.824437
2958,25.824435
2959,25.824432
2960,25.824430
2961,25.824427
2962,25.824425
2963,25.824422
2964,25.824420
2965,25.824417
2966,25.824415
2967,25.824412
2968,25.824410
2969,25.824407
2970,25.824405
2971,25.824402
2972,25.824400
2973,25.824397
2974,25.824395
2975,25.824392
2976,25.824390
2977,25.824387
2978,25.824385
2979,25.824382
2980,25.824380
2981,25.824377
2982,25.824375
2983,25.824372
2984,25.824370
2985,25.824367
2986,25.824365
2987,25.824362
2988,25.824360
2989,25.824357
2990,25.824355
2991,25.824353
2992,25.824350
2993,25.824348
2994,25.824345
2995,25.824343
2996,25.824340
2997,25.824338
2998,25.824335
2999,25.824333
3000,25.824330
3001,25.824328
3002,25.824325
3003,25.824323
3004,25.824320
3005,25.824318
3006,25.824315
3007,25.824313
3008,25.824310
3009,25.824308
3010,25.824306
3011,25.824303
3012,25.824301
3013,25.824298
3014,25.824296
3015,25.824293
3016,25.824291
3017,25.824288
3018,25.824286
3019,25.824283
3020,25.824281
3021,25.824278
3022,25.824276
3023,25.824274
3024,25.824271
3025,25.824269
3026,25.824266
3027,25.824264
3028,25.824261
3029,25.824259
3030,25.824256
3031,25.824254
3032,25.824251
3033,25.824249
3034,25.824247
3035,25.824244
3036,25.824242
3037,25.824239
3038,25.824237
3039,25.824234
3040,25.824232
3041,25.824229
3042,25.824227
3043,25.824225
3044,25.824222
3045,25.824220
3046,25.824217
3047,25.824215
3048,25.824212
3049,25.824210
3050,25.824207
3051,25.824205
3052,25.824203
3053,25.824200
3054,25.824198
3055,25.824195
3056,25.824193
3057,25.824190
3058,25.824188
3059,25.824186
3060,25.824183
3061,25.824181
3062,25.824178
3063,25.824176
3064,25.824173
3065,25.824171
3066,25.824169
3067,25.824166
3068,25.824164
3069,25.824161
3070,25.824159
3071,25.824156
3072,25.824154
3073,25.824152
3074,25.824149
3075,25.824147
3076,25.824144
3077,25.824142
3078,25.824140
3079,25.824137
3080,25.824135
3081,25.824132
3082,25.824130
3083,25.824127
3084,25.824125
3085,25.824123
3086,25.824120
3087,25.824118
3088,25.824115
3089,25.824113
3090,25.824111
3091,25.824108
3092,25.824106
3093,25.824103
3094,25.824101
3095,25.824098
3096,25.824096
3097,25.824094
3098,25.824091
3099,25.824089
3100,25.824086
3101,25.824084
3102,25.824082
3103,25.824079
3104,25.824077
3105,25.824074
3106,25.824072
3107,25.824070
3108,25.824067
3109,25.824065
3110,25.824062
3111,25.824060
3112,25.824058
3113,25.824055
3114,25.824053
3115,25.824051
3116,25.824048
3117,25.824046
3118,25.824043
3119,25.824041
3120,25.824039
3121,25.824036
3122,25.824034
3123,25.824031
3124,25.824029
3125,25.824027
3126,25.824024
3127,25.824022
3128,25.824019
3129,25.824017
3130,25.824015
3131,25.824012
3132,25.824010
3133,25.824008
3134,25.824005
3135,25.824003
3136,25.824000
3137,25.823998
3138,25.823996
3139,25.823993
3140,25.823991
3141,25.823989
3142,25.823986
3143,25.823984
3144,25.823981
3145,25.823979
3146,25.823977
3147,25.823974
3148,25.823972
3149,25.823970
3150,25.823967
3151,25.823965
3152,25.823962
3153,25.823960
3154,25.823958
3155,25.823955
3156,25.823953
3157,25.823951
3158,25.823948
3159,25.823946
3160,25.823944
3161,25.823941
3162,25.823939
3163,25.823936
3164,25.823934
3165,25.823932
3166,25.823929
3167,25.823927
3168,25.823925
3169,25.823922
3170,25.823920
3171,25.823918
3172,25.823915
3173,25.823913
3174,25.823911
3175,25.823908
3176,25.823906
3177,25.823903
3178,25.823901
3179,25.823899
3180,25.823896
3181,25.823894
3182,25.823892
3183,25.823889
3184,25.823887
3185,25.823885
3186,25.823882
3187,25.823880
3188,25.823878
3189,25.823875
3190,25.823873
3191,25.823871
3192,25.823868
3193,25.823866
3194,25.823864
3195,25.823861
3196,25.823859
3197,25.823857
3198,25.823854
3199,25.823852
3200,25.823850
3201,25.823847
3202,25.823845
3203,25.823843
3204,25.823840
3205,25.823838
3206,25.823836
3207,25.823833
3208,25.823831
3209,25.823829
3210,25.823826
3211,25.823824
3212,25.823822
3213,25.823819
3214,25.823817
3215,25.823815
3216,25.823812
3217,25.823810
3218,25.823808
3219,25.823805
3220,25.823803
3221,25.823801
3222,25.823798
3223,25.823796
3224,25.823794
3225,25.823791
3226,25.823789
3227,25.823787
3228,25.823784
3229,25.823782
3230,25.823780
3231,25.823777
3232,25.823775
3233,25.823773
3234,25.823771
3235,25.823768
3236,25.823766
3237,25.823764
3238,25.823761
3239,25.823759
3240,25.823757
3241,25.823754
3242,25.823752
3243,25.823750
3244,25.823747
3245,25.823745
3246,25.823743
3247,25.823741
3248,25.823738
3249,25.823736
3250,25.823734
3251,25.823731
3252,25.823729
3253,25.823727
3254,25.823724
3255,25.823722
3256,25.823720
3257,25.823717
3258,25.823715
3259,25.823713
3260,25.823711
3261,25.823708
3262,25.823706
3263,25.823704
3264,25.823701
3265,25.823699
3266,25.823697
3267,25.823695
3268,25.823692
3269,25.823690
3270,25.823688
3271,25.823685
3272,25.823683
3273,25.823681
3274,25.823679
3275,25.823676
3276,25.823674
3277,25.823672
3278,25.823669
3279,25.823667
3280,25.823665
3281,25.823663
3282,25.823660
3283,25.823658
3284,25.823656
3285,25.823653
3286,25.823651
3287,25.823649
3288,25.823647
3289,25.823644
3290,25.823642
3291,25.823640
3292,25.823637
3293,25.823635
3294,25.823633
3295,25.823631
3296,25.823628
3297,25.823626
3298,25.823624
3299,25.823622
3300,25.823619
3301,25.823617
3302,25.823615
3303,25.823612
3304,25.823610
3305,25.823608
3306,25.823606
3307,25.823603
3308,25.823601
3309,25.823599
3310,25.823597
3311,25.823594
3312,25.823592
3313,25.823590
3314,25.823588
3315,25.823585
3316,25.823583
3317,25.823581
3318,25.823579
3319,25.823576
3320,25.823574
3321,25.823572
3322,25.823569
3323,25.823567
3324,25.823565
3325,25.823563
3326,25.823560
3327,25.823558
3328,25.823556
3329,25.823554
3330,25.823551
3331,25.823549
3332,25.823547
3333,25.823545
3334,25.823542
3335,25.823540
3336,25.823538
3337,25.823536
3338,25.823533
3339,25.823531
3340,25.823529
3341,25.823527
3342,25.823524
3343,25.823522
3344,25.823520
3345,25.823518
3346,25.823516
3347,25.823513
3348,25.823511
3349,25.823509
3350,25.823507
3351,25.823504
3352,25.823502
3353,25.823500
3354,25.823498
3355,25.823495
3356,25.823493
3357,25.823491
3358,25.823489
3359,25.823486
3360,25.823484
3361,25.823482
3362,25.823480
3363,25.823478
3364,25.823475
3365,25.823473
3366,25.823471
3367,25.823469
3368,25.823466
3369,25.823464
3370,25.823462
3371,25.823460
3372,25.823457
3373,25.823455
3374,25.823453
3375,25.823451
3376,25.823449
3377,25.823446
3378,25.823444
3379,25.823442
3380,25.823440
3381,25.823437
3382,25.823435
3383,25.823433
3384,25.823431
3385,25.823429
3386,25.823426
3387,25.823424
3388,25.823422
3389,25.823420
3390,25.823418
3391,25.823415
3392,25.823413
3393,25.823411
3394,25.823409
3395,25.823406
3396,25.823404
3397,25.823402
3398,25.823400
3399,25.823398
3400,25.823395
3401,25.823393
3402,25.823391
3403,25.823389
3404,25.823387
3405,25.823384
3406,25.823382
3407,25.823380
3408,25.823378
3409,25.823376
3410,25.823373
3411,25.823371
3412,25.823369
3413,25.823367
3414,25.823365
3415,25.823362
3416,25.823360
3417,25.823358
3418,25.823356
3419,25.823354
3420,25.823351
3421,25.823349
3422,25.823347
3423,25.823345
3424,25.823343
3425,25.823340
3426,25.823338
3427,25.823336
3428,25.823334
3429,25.823332
3430,25.823329
3431,25.823327
3432,25.823325
3433,25.823323
3434,25.823321
3435,25.823319
3436,25.823316
3437,25.823314
3438,25.823312
3439,25.823310
3440,25.823308
3441,25.823305
3442,25.823303
3443,25.823301
3444,25.823299
3445,25.823297
3446,25.823295
3447,25.823292
3448,25.823290
3449,25.823288
3450,25.823286
3451,25.823284
3452,25.823281
3453,25.823279
3454,25.823277
3455,25.823275
3456,25.823273
3457,25.823271
3458,25.823268
3459,25.823266
3460,25.823264
3461,25.823262
3462,25.823260
3463,25.823258
3464,25.823255
3465,25.823253
3466,25.823251
3467,25.823249
3468,25.823247
3469,25.823245
3470,25.823242
3471,25.823240
3472,25.823238
3473,25.823236
3474,25.823234
3475,25.823232
3476,25.823229
3477,25.823227
3478,25.823225
3479,25.823223
3480,25.823221
3481,25.823219
3482,25.823217
3483,25.823214
3484,25.823212
3485,25.823210
3486,25.823208
3487,25.823206
3488,25.823204
3489,25.823201
3490,25.823199
3491,25.823197
3492,25.823195
3493,25.823193
3494,25.823191
3495,25.823189
3496,25.823186
3497,25.823184
3498,25.823182
3499,25.823180
3500,25.823178
3501,25.823176
3502,25.823174
3503,25.823171
3504,25.823169
3505,25.823167
3506,25.823165
3507,25.823163
3508,25.823161
3509,25.823159
3510,25.823156
3511,25.823154
3512,25.823152
3513,25.823150
3514,25.823148
3515,25.823146
3516,25.823144
3517,25.823141
3518,25.823139
3519,25.823137
3520,25.823135
3521,25.823133
3522,25.823131
3523,25.823129
3524,25.823126
3525,25.823124
3526,25.823122
3527,25.823120
3528,25.823118
3529,25.823116
3530,25.823114
3531,25.823112
3532,25.823109
3533,25.823107
3534,25.823105
3535,25.823103
3536,25.823101
3537,25.823099
3538,25.823097
3539,25.823095
3540,25.823092
3541,25.823090
3542,25.823088
3543,25.823086
3544,25.823084
3545,25.823082
3546,25.823080
3547,25.823078
3548,25.823075
3549,25.823073
3550,25.823071
3551,25.823069
3552,25.823067
3553,25.823065
3554,25.823063
3555,25.823061
3556,25.823059
3557,25.823056
3558,25.823054
3559,25.823052
3560,25.823050
3561,25.823048
3562,25.823046
3563,25.823044
3564,25.823042
3565,25.823040
3566,25.823037
3567,25.823035
3568,25.823033
3569,25.823031
3570,25.823029
3571,25.823027
3572,25.823025
3573,25.823023
3574,25.823021
3575,25.823019
3576,25.823016
3577,25.823014
3578,25.823012
3579,25.823010
3580,25.823008
3581,25.823006
3582,25.823004
3583,25.823002
3584,25.823000
3585,25.822998
3586,25.822995
3587,25.822993
3588,25.822991
3589,25.822989
3590,25.822987
3591,25.822985
3592,25.822983
3593,25.822981
3594,25.822979
3595,25.822977
3596,25.822975
3597,25.822972
3598,25.822970
3599,25.822968
3600,25.822966
3601,25.822964
3602,25.822962
3603,25.822960
3604,25.822958
3605,25.822956
3606,25.822954
3607,25.822952
3608,25.822950
3609,25.822947
3610,25.822945
3611,25.822943
3612,25.822941
3613,25.822939
3614,25.822937
3615,25.822935
3616,25.822933
3617,25.822931
3618,25.822929
